city;datetime;CO;NO2;O3;PM10;PM2.5;SO2;temperature_c;humidity_percent;pressure_hpa;wind_speed_kmh;wind_direction_deg;precipitation_mm;C6H6;NMHC;NOx;air_quality_good;year;month
UCI_Dataset;15/02/05 17:00;1.5;158.0;;;;;11.5;22.1;;;;;6.6;;252.0;False;2005;2
UCI_Dataset;15/02/05 18:00;2.4;181.0;;;;;10.4;23.1;;;;;12.3;;337.0;False;2005;2
UCI_Dataset;15/02/05 19:00;2.8;185.0;;;;;9.5;25.2;;;;;14.1;;357.0;False;2005;2
UCI_Dataset;15/02/05 20:00;3.1;187.0;;;;;8.9;26.9;;;;;14.2;;410.0;False;2005;2
UCI_Dataset;15/02/05 21:00;3.1;196.0;;;;;8.2;30.1;;;;;11.6;;445.0;False;2005;2
UCI_Dataset;15/02/05 22:00;2.0;174.0;;;;;7.4;31.8;;;;;8.2;;314.0;False;2005;2
UCI_Dataset;15/02/05 23:00;2.1;182.0;;;;;6.6;37.5;;;;;9.2;;366.0;False;2005;2
UCI_Dataset;16/02/05 00:00;1.9;182.0;;;;;6.3;40.1;;;;;8.3;;336.0;False;2005;2
UCI_Dataset;16/02/05 01:00;2.5;193.0;;;;;5.2;44.2;;;;;10.7;;387.0;False;2005;2
UCI_Dataset;16/02/05 02:00;2.0;174.0;;;;;4.4;47.5;;;;;8.0;;320.0;False;2005;2
UCI_Dataset;16/02/05 03:00;1.4;;;;;;4.0;49.1;;;;;5.9;;;False;2005;2
UCI_Dataset;16/02/05 04:00;1.1;142.0;;;;;3.3;52.2;;;;;4.5;;237.0;True;2005;2
UCI_Dataset;16/02/05 05:00;0.8;137.0;;;;;3.2;52.4;;;;;3.8;;224.0;True;2005;2
UCI_Dataset;16/02/05 06:00;0.9;140.0;;;;;3.6;51.7;;;;;5.1;;237.0;False;2005;2
UCI_Dataset;16/02/05 07:00;1.6;201.0;;;;;3.5;54.2;;;;;8.8;;454.0;False;2005;2
UCI_Dataset;16/02/05 08:00;3.6;288.0;;;;;5.2;48.3;;;;;16.1;;854.0;False;2005;2
UCI_Dataset;16/02/05 09:00;3.3;260.0;;;;;7.8;37.6;;;;;13.4;;758.0;False;2005;2
UCI_Dataset;16/02/05 10:00;2.1;206.0;;;;;8.9;33.8;;;;;9.0;;428.0;False;2005;2
UCI_Dataset;16/02/05 11:00;1.3;98.0;;;;;9.1;33.0;;;;;5.0;;205.0;True;2005;2
UCI_Dataset;16/02/05 12:00;1.1;138.0;;;;;9.1;34.5;;;;;4.3;;205.0;True;2005;2
UCI_Dataset;16/02/05 13:00;1.5;139.0;;;;;9.6;31.3;;;;;6.3;;226.0;False;2005;2
UCI_Dataset;16/02/05 14:00;1.5;137.0;;;;;8.5;36.3;;;;;6.0;;199.0;False;2005;2
UCI_Dataset;16/02/05 15:00;1.6;155.0;;;;;9.3;34.6;;;;;5.7;;253.0;False;2005;2
UCI_Dataset;16/02/05 16:00;1.5;155.0;;;;;8.9;37.9;;;;;5.6;;259.0;False;2005;2
UCI_Dataset;16/02/05 17:00;1.6;148.0;;;;;8.2;41.8;;;;;7.0;;252.0;False;2005;2
UCI_Dataset;16/02/05 18:00;2.2;153.0;;;;;7.4;44.5;;;;;9.5;;313.0;False;2005;2
UCI_Dataset;16/02/05 19:00;3.4;171.0;;;;;7.0;43.4;;;;;15.9;;433.0;False;2005;2
UCI_Dataset;16/02/05 20:00;5.6;227.0;;;;;6.6;43.4;;;;;24.7;;611.0;False;2005;2
UCI_Dataset;16/02/05 21:00;5.2;251.0;;;;;5.9;44.3;;;;;16.8;;626.0;False;2005;2
UCI_Dataset;16/02/05 22:00;2.8;216.0;;;;;5.0;46.6;;;;;10.7;;408.0;False;2005;2
UCI_Dataset;16/02/05 23:00;2.4;200.0;;;;;5.8;40.3;;;;;8.3;;357.0;False;2005;2
UCI_Dataset;17/02/05 00:00;2.7;192.0;;;;;5.4;43.8;;;;;11.0;;375.0;False;2005;2
UCI_Dataset;17/02/05 01:00;2.6;187.0;;;;;5.7;42.1;;;;;7.4;;326.0;False;2005;2
UCI_Dataset;17/02/05 02:00;2.3;173.0;;;;;5.7;42.1;;;;;7.9;;326.0;False;2005;2
UCI_Dataset;17/02/05 03:00;1.0;;;;;;5.8;42.9;;;;;3.6;;;True;2005;2
UCI_Dataset;17/02/05 04:00;0.6;64.0;;;;;5.7;46.6;;;;;1.7;;72.0;True;2005;2
UCI_Dataset;17/02/05 05:00;0.5;46.0;;;;;6.9;45.0;;;;;1.0;;49.0;True;2005;2
UCI_Dataset;17/02/05 06:00;0.5;51.0;;;;;6.9;42.2;;;;;1.1;;59.0;True;2005;2
UCI_Dataset;17/02/05 07:00;1.0;115.0;;;;;6.4;43.8;;;;;4.0;;220.0;True;2005;2
UCI_Dataset;17/02/05 08:00;2.6;238.0;;;;;6.6;44.6;;;;;9.7;;602.0;False;2005;2
UCI_Dataset;17/02/05 09:00;2.7;202.0;;;;;7.7;42.1;;;;;10.6;;485.0;False;2005;2
UCI_Dataset;17/02/05 10:00;1.8;167.0;;;;;10.1;36.7;;;;;5.4;;295.0;False;2005;2
UCI_Dataset;17/02/05 11:00;1.2;139.0;;;;;9.0;41.4;;;;;3.9;;217.0;True;2005;2
UCI_Dataset;17/02/05 12:00;1.3;147.0;;;;;8.7;42.5;;;;;4.4;;236.0;True;2005;2
UCI_Dataset;17/02/05 13:00;1.4;130.0;;;;;8.3;47.8;;;;;5.0;;196.0;True;2005;2
UCI_Dataset;17/02/05 14:00;1.8;143.0;;;;;8.9;45.5;;;;;6.8;;233.0;False;2005;2
UCI_Dataset;17/02/05 15:00;1.3;143.0;;;;;8.9;46.1;;;;;4.8;;207.0;True;2005;2
UCI_Dataset;17/02/05 16:00;1.4;136.0;;;;;9.0;44.9;;;;;5.0;;198.0;True;2005;2
UCI_Dataset;17/02/05 17:00;1.4;143.0;;;;;9.3;42.3;;;;;5.2;;212.0;False;2005;2
UCI_Dataset;17/02/05 18:00;2.4;177.0;;;;;8.4;45.2;;;;;10.0;;280.0;False;2005;2
UCI_Dataset;17/02/05 19:00;2.8;198.0;;;;;7.6;47.8;;;;;11.1;;315.0;False;2005;2
UCI_Dataset;17/02/05 20:00;3.3;200.0;;;;;7.4;47.2;;;;;12.9;;378.0;False;2005;2
UCI_Dataset;17/02/05 21:00;2.5;191.0;;;;;7.4;46.9;;;;;7.8;;320.0;False;2005;2
UCI_Dataset;17/02/05 22:00;2.1;169.0;;;;;6.9;48.2;;;;;6.3;;265.0;False;2005;2
UCI_Dataset;17/02/05 23:00;1.2;106.0;;;;;7.1;47.9;;;;;2.8;;129.0;True;2005;2
UCI_Dataset;18/02/05 00:00;1.2;105.0;;;;;6.9;48.7;;;;;3.3;;129.0;True;2005;2
UCI_Dataset;18/02/05 01:00;1.3;130.0;;;;;6.8;48.2;;;;;3.1;;172.0;True;2005;2
UCI_Dataset;18/02/05 02:00;1.0;82.0;;;;;6.3;49.6;;;;;2.1;;100.0;True;2005;2
UCI_Dataset;18/02/05 03:00;0.8;;;;;;5.6;52.9;;;;;1.9;;;True;2005;2
UCI_Dataset;18/02/05 04:00;;45.0;;;;;6.400000000000001;49.79999999999999;;;;;0.7;;49.0;True;2005;2
UCI_Dataset;18/02/05 05:00;0.4;35.0;;;;;6.9;48.1;;;;;0.8;;36.0;True;2005;2
UCI_Dataset;18/02/05 06:00;0.5;60.0;;;;;6.4;50.2;;;;;1.3;;79.0;True;2005;2
UCI_Dataset;18/02/05 07:00;0.7;90.0;;;;;6.4;50.7;;;;;1.8;;128.0;True;2005;2
UCI_Dataset;18/02/05 08:00;2.1;205.0;;;;;6.9;48.8;;;;;7.9;;456.0;False;2005;2
UCI_Dataset;18/02/05 09:00;2.5;199.0;;;;;8.4;44.6;;;;;9.8;;477.0;False;2005;2
UCI_Dataset;18/02/05 10:00;2.0;153.0;;;;;10.8;37.1;;;;;7.4;;342.0;False;2005;2
UCI_Dataset;18/02/05 11:00;1.4;163.0;;;;;11.2;36.2;;;;;5.3;;254.0;False;2005;2
UCI_Dataset;18/02/05 12:00;1.3;152.0;;;;;11.8;34.4;;;;;4.8;;231.0;True;2005;2
UCI_Dataset;18/02/05 13:00;1.4;146.0;;;;;11.5;33.1;;;;;5.6;;213.0;False;2005;2
UCI_Dataset;18/02/05 14:00;1.6;146.0;;;;;10.9;32.6;;;;;6.6;;208.0;False;2005;2
UCI_Dataset;18/02/05 15:00;1.7;134.0;;;;;11.3;31.7;;;;;6.7;;270.0;False;2005;2
UCI_Dataset;18/02/05 16:00;1.8;164.0;;;;;11.6;30.9;;;;;8.4;;276.0;False;2005;2
UCI_Dataset;18/02/05 17:00;2.4;141.0;;;;;11.1;32.2;;;;;10.3;;375.0;False;2005;2
UCI_Dataset;18/02/05 18:00;2.8;204.0;;;;;9.7;36.0;;;;;12.6;;395.0;False;2005;2
UCI_Dataset;18/02/05 19:00;3.3;210.0;;;;;8.5;39.0;;;;;16.0;;421.0;False;2005;2
UCI_Dataset;18/02/05 20:00;4.8;250.0;;;;;8.3;40.3;;;;;17.6;;632.0;False;2005;2
UCI_Dataset;18/02/05 21:00;2.8;202.0;;;;;8.0;41.3;;;;;10.1;;424.0;False;2005;2
UCI_Dataset;18/02/05 22:00;2.4;190.0;;;;;7.0;44.2;;;;;9.8;;369.0;False;2005;2
UCI_Dataset;18/02/05 23:00;2.9;236.0;;;;;5.4;51.8;;;;;11.5;;484.0;False;2005;2
UCI_Dataset;19/02/05 00:00;2.7;250.0;;;;;4.1;55.0;;;;;8.2;;456.0;False;2005;2
UCI_Dataset;19/02/05 01:00;2.1;219.0;;;;;3.1;57.8;;;;;6.8;;373.0;False;2005;2
UCI_Dataset;19/02/05 02:00;1.5;156.0;;;;;3.1;56.7;;;;;4.3;;228.0;True;2005;2
UCI_Dataset;19/02/05 03:00;1.2;;;;;;2.2;59.6;;;;;3.9;;;True;2005;2
UCI_Dataset;19/02/05 04:00;0.9;98.0;;;;;2.3;58.9;;;;;2.6;;117.0;True;2005;2
UCI_Dataset;19/02/05 05:00;0.8;89.0;;;;;1.9;60.0;;;;;2.4;;108.0;True;2005;2
UCI_Dataset;19/02/05 06:00;0.8;104.0;;;;;1.9;60.3;;;;;2.3;;126.0;True;2005;2
UCI_Dataset;19/02/05 07:00;1.1;148.0;;;;;0.9;64.6;;;;;4.5;;235.0;True;2005;2
UCI_Dataset;19/02/05 08:00;1.9;194.0;;;;;0.6;65.0;;;;;8.5;;339.0;False;2005;2
UCI_Dataset;19/02/05 09:00;2.5;231.0;;;;;2.1;59.9;;;;;9.0;;399.0;False;2005;2
UCI_Dataset;19/02/05 10:00;2.2;200.0;;;;;3.1;57.2;;;;;5.7;;346.0;False;2005;2
UCI_Dataset;19/02/05 11:00;2.1;217.0;;;;;4.2;54.0;;;;;6.9;;407.0;False;2005;2
UCI_Dataset;19/02/05 12:00;2.3;210.0;;;;;7.4;43.8;;;;;6.4;;393.0;False;2005;2
UCI_Dataset;19/02/05 13:00;1.2;126.0;;;;;11.2;34.5;;;;;3.5;;166.0;True;2005;2
UCI_Dataset;19/02/05 14:00;1.2;118.0;;;;;13.8;32.4;;;;;3.7;;157.0;True;2005;2
UCI_Dataset;19/02/05 15:00;1.1;114.0;;;;;12.4;34.9;;;;;2.9;;141.0;True;2005;2
UCI_Dataset;19/02/05 16:00;1.1;117.0;;;;;12.8;31.9;;;;;3.4;;144.0;True;2005;2
UCI_Dataset;19/02/05 17:00;1.4;140.0;;;;;13.5;29.1;;;;;5.3;;191.0;False;2005;2
UCI_Dataset;19/02/05 18:00;1.7;168.0;;;;;11.6;33.3;;;;;7.3;;255.0;False;2005;2
UCI_Dataset;19/02/05 19:00;2.5;202.0;;;;;10.9;34.9;;;;;10.0;;379.0;False;2005;2
UCI_Dataset;19/02/05 20:00;2.7;211.0;;;;;10.4;37.3;;;;;12.3;;427.0;False;2005;2
UCI_Dataset;19/02/05 21:00;3.1;231.0;;;;;9.7;39.7;;;;;11.8;;509.0;False;2005;2
UCI_Dataset;19/02/05 22:00;2.8;214.0;;;;;9.1;41.9;;;;;10.4;;459.0;False;2005;2
UCI_Dataset;19/02/05 23:00;1.9;181.0;;;;;9.3;41.9;;;;;7.7;;293.0;False;2005;2
UCI_Dataset;20/02/05 00:00;1.9;173.0;;;;;9.4;44.7;;;;;7.5;;269.0;False;2005;2
UCI_Dataset;20/02/05 01:00;1.7;169.0;;;;;8.5;45.8;;;;;6.1;;244.0;False;2005;2
UCI_Dataset;20/02/05 02:00;2.2;174.0;;;;;7.8;50.0;;;;;8.3;;293.0;False;2005;2
UCI_Dataset;20/02/05 03:00;1.6;;;;;;7.7;49.7;;;;;5.1;;;False;2005;2
UCI_Dataset;20/02/05 04:00;1.5;130.0;;;;;8.2;46.9;;;;;4.9;;177.0;True;2005;2
UCI_Dataset;20/02/05 05:00;0.8;72.0;;;;;8.4;48.6;;;;;1.9;;81.0;True;2005;2
UCI_Dataset;20/02/05 06:00;0.5;40.0;;;;;8.0;54.7;;;;;1.0;;42.0;True;2005;2
UCI_Dataset;20/02/05 07:00;0.5;56.0;;;;;7.8;55.7;;;;;1.1;;61.0;True;2005;2
UCI_Dataset;20/02/05 08:00;0.7;81.0;;;;;8.0;53.8;;;;;1.5;;101.0;True;2005;2
UCI_Dataset;20/02/05 09:00;0.7;81.0;;;;;8.8;50.7;;;;;1.6;;98.0;True;2005;2
UCI_Dataset;20/02/05 10:00;0.9;88.0;;;;;10.1;47.6;;;;;2.3;;114.0;True;2005;2
UCI_Dataset;20/02/05 11:00;1.0;94.0;;;;;10.6;45.8;;;;;2.5;;118.0;True;2005;2
UCI_Dataset;20/02/05 12:00;1.1;97.0;;;;;9.1;56.2;;;;;2.5;;120.0;True;2005;2
UCI_Dataset;20/02/05 13:00;1.1;112.0;;;;;7.9;66.5;;;;;2.8;;151.0;True;2005;2
UCI_Dataset;20/02/05 14:00;1.0;104.0;;;;;8.0;65.0;;;;;2.4;;131.0;True;2005;2
UCI_Dataset;20/02/05 15:00;1.1;107.0;;;;;8.4;61.0;;;;;3.3;;145.0;True;2005;2
UCI_Dataset;20/02/05 16:00;1.3;114.0;;;;;8.6;57.3;;;;;3.2;;156.0;True;2005;2
UCI_Dataset;20/02/05 17:00;1.2;115.0;;;;;8.4;56.3;;;;;2.8;;151.0;True;2005;2
UCI_Dataset;20/02/05 18:00;1.3;127.0;;;;;8.0;57.7;;;;;3.4;;173.0;True;2005;2
UCI_Dataset;20/02/05 19:00;1.1;119.0;;;;;7.1;62.6;;;;;2.9;;154.0;True;2005;2
UCI_Dataset;20/02/05 20:00;1.5;149.0;;;;;7.4;59.3;;;;;4.6;;221.0;True;2005;2
UCI_Dataset;20/02/05 21:00;1.4;140.0;;;;;7.7;56.9;;;;;3.8;;193.0;True;2005;2
UCI_Dataset;20/02/05 22:00;1.1;105.0;;;;;7.7;54.4;;;;;3.1;;130.0;True;2005;2
UCI_Dataset;20/02/05 23:00;1.3;116.0;;;;;7.7;53.0;;;;;3.7;;156.0;True;2005;2
UCI_Dataset;21/02/05 00:00;1.4;112.0;;;;;6.7;62.8;;;;;3.3;;148.0;True;2005;2
UCI_Dataset;21/02/05 01:00;1.1;80.0;;;;;6.6;61.9;;;;;2.1;;93.0;True;2005;2
UCI_Dataset;21/02/05 02:00;0.8;59.0;;;;;5.7;70.3;;;;;1.2;;66.0;True;2005;2
UCI_Dataset;21/02/05 03:00;0.6;;;;;;4.5;79.2;;;;;0.7;;;True;2005;2
UCI_Dataset;21/02/05 04:00;;36.0;;;;;4.0;81.5;;;;;0.5;;38.0;True;2005;2
UCI_Dataset;21/02/05 05:00;0.5;49.0;;;;;3.9;81.5;;;;;1.0;;50.0;True;2005;2
UCI_Dataset;21/02/05 06:00;0.6;63.0;;;;;3.3;84.3;;;;;2.1;;77.0;True;2005;2
UCI_Dataset;21/02/05 07:00;1.2;123.0;;;;;4.2;80.9;;;;;5.5;;183.0;False;2005;2
UCI_Dataset;21/02/05 08:00;2.2;164.0;;;;;5.1;75.0;;;;;10.9;;256.0;False;2005;2
UCI_Dataset;21/02/05 09:00;2.9;218.0;;;;;4.6;77.6;;;;;13.3;;355.0;False;2005;2
UCI_Dataset;21/02/05 10:00;2.9;254.0;;;;;3.8;84.3;;;;;9.6;;491.0;False;2005;2
UCI_Dataset;21/02/05 11:00;2.0;210.0;;;;;6.2;77.4;;;;;7.0;;387.0;False;2005;2
UCI_Dataset;21/02/05 12:00;1.7;208.0;;;;;7.7;67.6;;;;;6.6;;384.0;False;2005;2
UCI_Dataset;21/02/05 13:00;2.2;204.0;;;;;8.1;64.8;;;;;9.3;;368.0;False;2005;2
UCI_Dataset;21/02/05 14:00;1.8;172.0;;;;;8.1;64.0;;;;;7.9;;258.0;False;2005;2
UCI_Dataset;21/02/05 15:00;1.6;157.0;;;;;6.9;71.3;;;;;6.9;;231.0;False;2005;2
UCI_Dataset;21/02/05 16:00;1.9;181.0;;;;;7.0;73.7;;;;;8.6;;290.0;False;2005;2
UCI_Dataset;21/02/05 17:00;2.2;194.0;;;;;7.3;70.0;;;;;10.0;;335.0;False;2005;2
UCI_Dataset;21/02/05 18:00;2.2;193.0;;;;;5.8;77.8;;;;;8.8;;293.0;False;2005;2
UCI_Dataset;21/02/05 19:00;4.9;252.0;;;;;5.4;80.9;;;;;20.2;;526.0;False;2005;2
UCI_Dataset;21/02/05 20:00;6.3;283.0;;;;;5.5;79.8;;;;;19.7;;607.0;False;2005;2
UCI_Dataset;21/02/05 21:00;2.7;208.0;;;;;5.6;74.0;;;;;7.1;;326.0;False;2005;2
UCI_Dataset;21/02/05 22:00;1.4;143.0;;;;;5.6;71.9;;;;;4.4;;188.0;True;2005;2
UCI_Dataset;21/02/05 23:00;1.2;124.0;;;;;6.4;70.7;;;;;2.9;;163.0;True;2005;2
UCI_Dataset;22/02/05 00:00;0.8;89.0;;;;;6.3;70.1;;;;;2.1;;102.0;True;2005;2
UCI_Dataset;22/02/05 01:00;0.8;85.0;;;;;4.4;80.5;;;;;2.1;;95.0;True;2005;2
UCI_Dataset;22/02/05 02:00;0.7;66.0;;;;;3.9;83.1;;;;;1.1;;71.0;True;2005;2
UCI_Dataset;22/02/05 03:00;0.4;;;;;;2.5;86.6;;;;;0.6;;;True;2005;2
UCI_Dataset;22/02/05 04:00;0.4;46.0;;;;;3.4;85.4;;;;;0.5;;46.0;True;2005;2
UCI_Dataset;22/02/05 05:00;0.5;60.0;;;;;3.3;84.5;;;;;1.0;;62.0;True;2005;2
UCI_Dataset;22/02/05 06:00;0.9;117.0;;;;;3.4;84.5;;;;;2.6;;170.0;True;2005;2
UCI_Dataset;22/02/05 07:00;1.5;178.0;;;;;3.4;84.5;;;;;6.7;;313.0;False;2005;2
UCI_Dataset;22/02/05 08:00;3.8;295.0;;;;;4.1;82.7;;;;;16.7;;687.0;False;2005;2
UCI_Dataset;22/02/05 09:00;5.4;243.0;;;;;4.6;80.3;;;;;24.0;;757.0;False;2005;2
UCI_Dataset;22/02/05 10:00;3.5;255.0;;;;;6.1;74.0;;;;;15.0;;559.0;False;2005;2
UCI_Dataset;22/02/05 11:00;1.7;201.0;;;;;9.1;58.4;;;;;6.9;;286.0;False;2005;2
UCI_Dataset;22/02/05 12:00;2.0;208.0;;;;;11.4;48.9;;;;;9.1;;324.0;False;2005;2
UCI_Dataset;22/02/05 13:00;2.1;212.0;;;;;8.3;64.4;;;;;10.0;;316.0;False;2005;2
UCI_Dataset;22/02/05 14:00;3.0;238.0;;;;;6.5;71.0;;;;;12.9;;407.0;False;2005;2
UCI_Dataset;22/02/05 15:00;2.1;201.0;;;;;6.6;71.1;;;;;9.0;;305.0;False;2005;2
UCI_Dataset;22/02/05 16:00;2.5;218.0;;;;;7.4;69.3;;;;;10.9;;360.0;False;2005;2
UCI_Dataset;22/02/05 17:00;2.2;222.0;;;;;6.4;70.6;;;;;7.9;;339.0;False;2005;2
UCI_Dataset;22/02/05 18:00;2.4;206.0;;;;;5.8;72.5;;;;;10.2;;304.0;False;2005;2
UCI_Dataset;22/02/05 19:00;3.6;251.0;;;;;5.6;71.6;;;;;13.2;;397.0;False;2005;2
UCI_Dataset;22/02/05 20:00;2.6;190.0;;;;;4.2;77.8;;;;;8.1;;270.0;False;2005;2
UCI_Dataset;22/02/05 21:00;2.7;218.0;;;;;4.3;79.5;;;;;8.5;;339.0;False;2005;2
UCI_Dataset;22/02/05 22:00;1.4;150.0;;;;;4.5;75.5;;;;;3.6;;190.0;True;2005;2
UCI_Dataset;22/02/05 23:00;0.9;111.0;;;;;4.4;77.1;;;;;2.6;;126.0;True;2005;2
UCI_Dataset;23/02/05 00:00;1.5;142.0;;;;;4.2;78.2;;;;;4.3;;189.0;True;2005;2
UCI_Dataset;23/02/05 01:00;1.1;119.0;;;;;4.0;79.3;;;;;3.2;;146.0;True;2005;2
UCI_Dataset;23/02/05 02:00;0.8;87.0;;;;;3.9;78.7;;;;;1.8;;98.0;True;2005;2
UCI_Dataset;23/02/05 03:00;0.6;;;;;;3.5;80.6;;;;;1.4;;;True;2005;2
UCI_Dataset;23/02/05 04:00;0.6;70.0;;;;;3.2;82.8;;;;;1.2;;75.0;True;2005;2
UCI_Dataset;23/02/05 05:00;0.6;68.0;;;;;4.1;76.0;;;;;0.7;;77.0;True;2005;2
UCI_Dataset;23/02/05 06:00;0.6;66.0;;;;;4.2;75.9;;;;;1.0;;72.0;True;2005;2
UCI_Dataset;23/02/05 07:00;0.7;117.0;;;;;4.5;76.3;;;;;2.2;;152.0;True;2005;2
UCI_Dataset;23/02/05 08:00;1.7;197.0;;;;;4.4;79.1;;;;;7.7;;337.0;False;2005;2
UCI_Dataset;23/02/05 09:00;1.9;198.0;;;;;4.3;79.8;;;;;6.2;;360.0;False;2005;2
UCI_Dataset;23/02/05 10:00;1.4;167.0;;;;;3.1;83.0;;;;;3.8;;243.0;True;2005;2
UCI_Dataset;23/02/05 11:00;1.3;180.0;;;;;2.8;83.9;;;;;3.6;;277.0;True;2005;2
UCI_Dataset;23/02/05 12:00;1.2;169.0;;;;;3.9;79.5;;;;;3.7;;266.0;True;2005;2
UCI_Dataset;23/02/05 13:00;1.9;210.0;;;;;5.1;74.5;;;;;8.3;;317.0;False;2005;2
UCI_Dataset;23/02/05 14:00;2.5;232.0;;;;;5.7;72.5;;;;;10.1;;375.0;False;2005;2
UCI_Dataset;23/02/05 15:00;2.3;223.0;;;;;5.6;74.6;;;;;9.9;;349.0;False;2005;2
UCI_Dataset;23/02/05 16:00;2.3;224.0;;;;;5.4;75.9;;;;;9.2;;377.0;False;2005;2
UCI_Dataset;23/02/05 17:00;2.5;238.0;;;;;4.9;78.2;;;;;10.3;;403.0;False;2005;2
UCI_Dataset;23/02/05 18:00;2.8;249.0;;;;;4.8;79.0;;;;;11.4;;422.0;False;2005;2
UCI_Dataset;23/02/05 19:00;2.7;223.0;;;;;4.8;78.6;;;;;11.7;;388.0;False;2005;2
UCI_Dataset;23/02/05 20:00;3.1;244.0;;;;;4.6;78.2;;;;;12.6;;431.0;False;2005;2
UCI_Dataset;23/02/05 21:00;2.9;243.0;;;;;4.2;79.7;;;;;11.4;;425.0;False;2005;2
UCI_Dataset;23/02/05 22:00;2.6;226.0;;;;;4.3;78.9;;;;;9.6;;391.0;False;2005;2
UCI_Dataset;23/02/05 23:00;1.5;167.0;;;;;4.2;77.9;;;;;4.6;;231.0;True;2005;2
UCI_Dataset;24/02/05 00:00;1.6;172.0;;;;;3.2;83.0;;;;;4.7;;248.0;True;2005;2
UCI_Dataset;24/02/05 01:00;1.1;120.0;;;;;5.1;74.5;;;;;2.6;;142.0;True;2005;2
UCI_Dataset;24/02/05 02:00;0.9;100.0;;;;;4.0;80.8;;;;;2.9;;117.0;True;2005;2
UCI_Dataset;24/02/05 03:00;0.7;;;;;;4.3;81.0;;;;;1.5;;;True;2005;2
UCI_Dataset;24/02/05 04:00;;86.0;;;;;2.9;85.3;;;;;1.3;;96.0;True;2005;2
UCI_Dataset;24/02/05 05:00;0.6;81.0;;;;;3.3;84.5;;;;;1.2;;87.0;True;2005;2
UCI_Dataset;24/02/05 06:00;0.8;131.0;;;;;3.6;84.4;;;;;3.0;;197.0;True;2005;2
UCI_Dataset;24/02/05 07:00;1.5;170.0;;;;;3.8;83.8;;;;;5.5;;290.0;False;2005;2
UCI_Dataset;24/02/05 08:00;3.1;267.0;;;;;4.1;82.5;;;;;12.9;;621.0;False;2005;2
UCI_Dataset;24/02/05 09:00;3.8;269.0;;;;;3.9;83.9;;;;;14.5;;645.0;False;2005;2
UCI_Dataset;24/02/05 10:00;2.7;244.0;;;;;4.1;83.9;;;;;9.0;;573.0;False;2005;2
UCI_Dataset;24/02/05 11:00;1.8;232.0;;;;;4.6;82.0;;;;;6.5;;414.0;False;2005;2
UCI_Dataset;24/02/05 12:00;1.4;196.0;;;;;5.5;79.5;;;;;5.4;;314.0;False;2005;2
UCI_Dataset;24/02/05 13:00;1.7;195.0;;;;;6.7;76.2;;;;;7.4;;317.0;False;2005;2
UCI_Dataset;24/02/05 14:00;1.9;189.0;;;;;7.9;69.0;;;;;7.7;;290.0;False;2005;2
UCI_Dataset;24/02/05 15:00;2.2;212.0;;;;;8.5;66.3;;;;;10.7;;385.0;False;2005;2
UCI_Dataset;24/02/05 16:00;3.0;267.0;;;;;7.6;70.8;;;;;13.3;;507.0;False;2005;2
UCI_Dataset;24/02/05 17:00;3.0;262.0;;;;;7.2;72.4;;;;;13.2;;534.0;False;2005;2
UCI_Dataset;24/02/05 18:00;3.9;270.0;;;;;6.7;74.2;;;;;17.5;;601.0;False;2005;2
UCI_Dataset;24/02/05 19:00;4.0;260.0;;;;;6.1;75.8;;;;;17.7;;583.0;False;2005;2
UCI_Dataset;24/02/05 20:00;3.9;265.0;;;;;6.3;74.9;;;;;17.5;;551.0;False;2005;2
UCI_Dataset;24/02/05 21:00;3.5;262.0;;;;;6.0;78.0;;;;;14.1;;547.0;False;2005;2
UCI_Dataset;24/02/05 22:00;2.4;227.0;;;;;5.6;81.2;;;;;8.4;;385.0;False;2005;2
UCI_Dataset;24/02/05 23:00;2.1;192.0;;;;;5.5;81.5;;;;;7.9;;318.0;False;2005;2
UCI_Dataset;25/02/05 00:00;2.5;202.0;;;;;5.3;84.1;;;;;8.1;;356.0;False;2005;2
UCI_Dataset;25/02/05 01:00;2.1;189.0;;;;;5.2;83.9;;;;;7.1;;326.0;False;2005;2
UCI_Dataset;25/02/05 02:00;1.5;157.0;;;;;5.1;83.5;;;;;5.2;;233.0;False;2005;2
UCI_Dataset;25/02/05 03:00;1.1;;;;;;5.0;82.9;;;;;3.4;;;True;2005;2
UCI_Dataset;25/02/05 04:00;1.0;97.0;;;;;5.0;82.5;;;;;3.4;;116.0;True;2005;2
UCI_Dataset;25/02/05 05:00;0.8;100.0;;;;;5.0;82.8;;;;;2.1;;120.0;True;2005;2
UCI_Dataset;25/02/05 06:00;1.0;146.0;;;;;5.2;80.7;;;;;4.1;;228.0;True;2005;2
UCI_Dataset;25/02/05 07:00;1.4;175.0;;;;;5.3;80.2;;;;;6.1;;303.0;False;2005;2
UCI_Dataset;25/02/05 08:00;3.6;;;;;;5.7;79.7;;;;;18.7;;;False;2005;2
UCI_Dataset;25/02/05 09:00;5.8;;;;;;6.2;76.8;;;;;27.9;;;False;2005;2
UCI_Dataset;25/02/05 10:00;4.2;190.0;;;;;8.3;67.4;;;;;17.8;;529.0;False;2005;2
UCI_Dataset;25/02/05 11:00;3.3;166.0;;;;;10.8;52.1;;;;;11.8;;615.0;False;2005;2
UCI_Dataset;25/02/05 12:00;1.7;153.0;;;;;13.0;40.3;;;;;6.6;;298.0;False;2005;2
